Date,Time,Row,Identifier 1,Identifier 2,Preparation,Component,Comment,Method,Ampl. 44,BGD 44,Analysis,Start,Rt,End,Ampl. 45,Ampl. 46,BGD 45,BGD 46,Ref. Name,d 13C/12C
10/13/22,01:58:43,16,147,SPIN_0034,,CO2-Ref-2,2.013,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,2700,62.6,28083,1141.1,1160.4,1163.3,3073,4856,72.0,113.3,CO2 Lab.Tank,-43.010
10/13/22,01:58:43,16,147,SPIN_0034,,Asp,2.013,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,4386,57.0,28083,1230.2,1239.2,1253.8,4776,7768,65.4,103.2,CO2 Lab.Tank,-39.561
10/13/22,01:58:43,16,147,SPIN_0034,,Thr,2.013,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,1925,57.0,28083,1253.8,1259.2,1273.0,2145,3401,65.4,103.2,CO2 Lab.Tank,-34.307
10/13/22,01:58:43,16,147,SPIN_0034,,,2.013,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,227,79.3,28083,1333.0,1354.5,1359.1,260,402,91.0,143.2,CO2 Lab.Tank,-32.602
10/13/22,01:58:43,16,147,SPIN_0034,,,2.013,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,1444,79.3,28083,1359.1,1364.1,1371.5,1595,2546,91.0,143.2,CO2 Lab.Tank,-38.971
10/13/22,01:58:43,16,147,SPIN_0034,,,2.013,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,1344,79.3,28083,1371.5,1376.3,1387.6,1490,2372,91.0,143.2,CO2 Lab.Tank,-39.019
10/13/22,01:58:43,16,147,SPIN_0034,,Phe,2.013,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,2589,94.0,28083,1414.5,1420.6,1437.3,2849,4562,108.0,169.4,CO2 Lab.Tank,-40.323
10/13/22,01:58:43,16,147,SPIN_0034,,,2.013,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,1584,128.5,28083,1445.0,1451.5,1460.5,1802,2796,147.9,231.2,CO2 Lab.Tank,-20.817
10/13/22,01:58:43,16,147,SPIN_0034,,BF-CO2-Ref-5,2.013,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,2673,-1.0,28083,1698.5,1717.8,1720.5,3042,4809,-1.4,-3.0,CO2 Lab.Tank,-42.991
10/13/22,01:58:43,16,147,SPIN_0034,,BF-CO2-Ref-6,2.013,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,2677,-0.6,28083,1738.3,1757.7,1760.2,3046,4815,-0.9,-2.2,CO2 Lab.Tank,-43.179
10/13/22,01:58:43,16,147,SPIN_0034,,BF-CO2-Ref-7,2.013,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,2674,-0.5,28083,1778.2,1797.4,1800.1,3043,4810,-0.8,-2.1,CO2 Lab.Tank,-43.262
10/13/22,01:20:44,15,146,SPIN_0033,,BF-CO2-Ref-1,1.992,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,2688,-1.3,28082,215.5,234.7,237.4,3058,4834,-1.7,-3.6,CO2 Lab.Tank,-42.832
10/13/22,01:20:44,15,146,SPIN_0033,,BF-CO2-Ref-2,1.992,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,2691,-0.8,28082,255.2,274.6,277.1,3061,4839,-1.2,-2.6,CO2 Lab.Tank,-43.056
10/13/22,01:20:44,15,146,SPIN_0033,,BF-CO2-Ref-3,1.992,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,2687,-0.7,28082,294.9,314.3,317.1,3057,4833,-1.0,-2.3,CO2 Lab.Tank,-43.172
10/13/22,01:20:44,15,146,SPIN_0033,,,1.992,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,210,-1.2,28082,546.7,562.6,568.3,242,372,-1.6,-3.2,CO2 Lab.Tank,-33.561
10/13/22,01:20:44,15,146,SPIN_0033,,CO2-Ref-1,1.992,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,2703,56.3,28082,603.6,622.8,625.3,3075,4860,64.5,101.0,CO2 Lab.Tank,-43.010
10/13/22,01:20:44,15,146,SPIN_0033,,Ala,1.992,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,4043,40.1,28082,744.0,750.7,770.0,4480,7127,45.9,72.7,CO2 Lab.Tank,-36.109
10/13/22,01:20:44,15,146,SPIN_0033,,Val,1.992,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,4037,49.5,28082,800.9,807.8,823.9,4506,7139,56.6,89.7,CO2 Lab.Tank,-35.314
10/13/22,01:20:44,15,146,SPIN_0033,,Gly,1.992,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,3646,60.4,28082,855.9,862.8,869.6,3930,6466,69.2,109.1,CO2 Lab.Tank,-39.805
10/13/22,01:20:44,15,146,SPIN_0033,,Ile,1.992,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,3726,89.8,28082,880.3,886.8,892.6,4168,6605,103.4,161.8,CO2 Lab.Tank,-34.283
10/13/22,01:20:44,15,146,SPIN_0033,,Leu,1.992,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,4846,89.8,28082,892.6,898.9,927.1,5360,8604,103.4,161.8,CO2 Lab.Tank,-36.479
10/13/22,01:20:44,15,146,SPIN_0033,,Nor,1.992,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,2558,103.7,28082,938.8,944.5,964.7,2842,4532,119.3,186.6,CO2 Lab.Tank,-40.811
10/13/22,01:20:44,15,146,SPIN_0033,,,1.992,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,2396,63.2,28082,1045.4,1051.1,1066.9,2664,4221,72.6,114.3,CO2 Lab.Tank,-36.147
10/13/22,01:20:44,15,146,SPIN_0033,,CO2-Ref-2,1.992,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,2707,59.2,28082,1140.9,1160.4,1163.3,3079,4868,68.0,107.2,CO2 Lab.Tank,-43.010
10/13/22,01:20:44,15,146,SPIN_0033,,Asp,1.992,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,4001,53.9,28082,1229.1,1239.4,1253.8,4324,7060,61.8,97.7,CO2 Lab.Tank,-39.288
10/13/22,01:20:44,15,146,SPIN_0033,,Thr,1.992,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,1675,101.2,28082,1254.2,1259.2,1273.9,1870,2953,116.2,182.4,CO2 Lab.Tank,-34.097
10/13/22,01:20:44,15,146,SPIN_0033,,,1.992,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,232,73.6,28082,1332.8,1354.7,1359.3,265,410,84.5,133.0,CO2 Lab.Tank,-32.542
10/13/22,01:20:44,15,146,SPIN_0033,,,1.992,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,774,108.2,28082,1359.8,1363.9,1371.7,872,1369,124.4,194.8,CO2 Lab.Tank,-39.558
10/13/22,01:20:44,15,146,SPIN_0033,,,1.992,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,1156,108.2,28082,1371.7,1376.5,1387.1,1285,2035,124.4,194.8,CO2 Lab.Tank,-40.694
10/13/22,01:20:44,15,146,SPIN_0033,,Phe,1.992,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,2262,85.9,28082,1414.9,1420.8,1437.3,2492,4004,98.6,155.1,CO2 Lab.Tank,-39.764
10/13/22,01:20:44,15,146,SPIN_0033,,,1.992,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,1452,114.7,28082,1445.4,1451.7,1460.9,1648,2573,131.8,206.6,CO2 Lab.Tank,-20.030
10/13/22,01:20:44,15,146,SPIN_0033,,BF-CO2-Ref-5,1.992,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,2691,-1.0,28082,1698.5,1717.8,1720.5,3061,4839,-1.4,-3.0,CO2 Lab.Tank,-42.990
10/13/22,01:20:44,15,146,SPIN_0033,,BF-CO2-Ref-6,1.992,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,2694,-0.6,28082,1738.3,1757.7,1760.2,3063,4844,-0.9,-2.2,CO2 Lab.Tank,-43.194
10/13/22,01:20:44,15,146,SPIN_0033,,BF-CO2-Ref-7,1.992,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,2691,-0.5,28082,1778.2,1797.4,1800.1,3059,4839,-0.9,-2.0,CO2 Lab.Tank,-43.267
10/13/22,00:42:47,14,145,RD,,BF-CO2-Ref-1,1.994,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,2705,-1.3,28081,215.5,234.7,237.4,3075,4865,-1.8,-3.6,CO2 Lab.Tank,-42.840
10/13/22,00:42:47,14,145,RD,,BF-CO2-Ref-2,1.994,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,2707,-0.8,28081,255.2,274.6,277.1,3077,4868,-1.2,-2.6,CO2 Lab.Tank,-43.096
10/13/22,00:42:47,14,145,RD,,BF-CO2-Ref-3,1.994,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,2706,-0.7,28081,295.1,314.3,317.1,3076,4866,-1.0,-2.3,CO2 Lab.Tank,-43.200
10/13/22,00:42:47,14,145,RD,,,1.994,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,399,-1.2,28081,546.7,555.7,567.4,453,705,-1.6,-3.2,CO2 Lab.Tank,-42.313
10/13/22,00:42:47,14,145,RD,,CO2-Ref-1,1.994,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,2723,62.0,28081,603.6,622.8,631.4,3095,4895,70.8,111.2,CO2 Lab.Tank,-43.010
10/13/22,00:42:47,14,145,RD,,Ala,1.994,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,4579,40.9,28081,743.4,750.5,769.5,5045,8076,46.7,74.0,CO2 Lab.Tank,-37.668
10/13/22,00:42:47,14,145,RD,,Val,1.994,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,4666,53.1,28081,800.3,807.6,823.5,5184,8249,60.8,96.0,CO2 Lab.Tank,-37.666
10/13/22,00:42:47,14,145,RD,,Gly,1.994,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,4028,67.1,28081,855.4,862.3,869.4,4322,7117,76.9,121.2,CO2 Lab.Tank,-39.802
10/13/22,00:42:47,14,145,RD,,Ile,1.994,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,4000,97.1,28081,879.7,886.4,892.2,4455,7070,111.6,175.1,CO2 Lab.Tank,-37.037
10/13/22,00:42:47,14,145,RD,,Leu,1.994,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,5449,97.1,28081,892.2,898.7,927.1,5994,9650,111.6,175.1,CO2 Lab.Tank,-38.986
10/13/22,00:42:47,14,145,RD,,Nor,1.994,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,2422,112.5,28081,938.2,943.8,962.4,2685,4286,129.1,202.3,CO2 Lab.Tank,-40.504
10/13/22,00:42:47,14,145,RD,,,1.994,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,2651,65.1,28081,1045.0,1050.9,1067.4,2935,4689,74.7,117.9,CO2 Lab.Tank,-36.084
10/13/22,00:42:47,14,145,RD,,CO2-Ref-2,1.994,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,2708,61.5,28081,1141.1,1160.4,1163.1,3078,4868,70.5,111.2,CO2 Lab.Tank,-43.010
10/13/22,00:42:47,14,145,RD,,Asp,1.994,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,4304,58.2,28081,1231.4,1239.2,1253.4,4655,7597,66.6,105.5,CO2 Lab.Tank,-41.804
10/13/22,00:42:47,14,145,RD,,Thr,1.994,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,1995,109.3,28081,1253.8,1259.2,1269.5,2212,3520,125.1,197.1,CO2 Lab.Tank,-36.285
10/13/22,00:42:47,14,145,RD,,,1.994,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,213,109.3,28081,1269.5,1272.4,1278.2,243,376,125.1,197.1,CO2 Lab.Tank,-34.513
10/13/22,00:42:47,14,145,RD,,,1.994,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,224,141.4,28081,1349.7,1354.5,1359.3,255,393,162.1,253.8,CO2 Lab.Tank,-33.669
10/13/22,00:42:47,14,145,RD,,,1.994,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,1250,141.4,28081,1359.3,1363.9,1371.7,1392,2199,162.1,253.8,CO2 Lab.Tank,-41.380
10/13/22,00:42:47,14,145,RD,,,1.994,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,886,141.4,28081,1371.7,1376.1,1386.1,993,1569,162.1,253.8,CO2 Lab.Tank,-41.755
10/13/22,00:42:47,14,145,RD,,Phe,1.994,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,2600,96.4,28081,1414.1,1420.8,1432.9,2849,4595,110.5,173.8,CO2 Lab.Tank,-42.146
10/13/22,00:42:47,14,145,RD,,,1.994,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,1774,130.4,28081,1445.2,1451.9,1460.7,2010,3132,149.5,234.7,CO2 Lab.Tank,-22.067
10/13/22,00:42:47,14,145,RD,,BF-CO2-Ref-5,1.994,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,2688,-1.0,28081,1698.5,1717.8,1720.5,3054,4832,-1.4,-2.9,CO2 Lab.Tank,-43.048
10/13/22,00:42:47,14,145,RD,,BF-CO2-Ref-6,1.994,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,2689,-0.6,28081,1738.3,1757.7,1760.2,3055,4833,-0.9,-2.1,CO2 Lab.Tank,-43.231
10/13/22,00:42:47,14,145,RD,,BF-CO2-Ref-7,1.994,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,2687,-0.5,28081,1778.2,1797.6,1800.1,3053,4831,-0.8,-1.9,CO2 Lab.Tank,-43.290
10/13/22,00:04:50,13,144,L-AA Mix,,BF-CO2-Ref-1,,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,2714,-1.3,28080,215.5,234.7,237.4,3087,4882,-1.7,-3.5,CO2 Lab.Tank,-42.805
10/13/22,00:04:50,13,144,L-AA Mix,,BF-CO2-Ref-2,,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,2719,-0.8,28080,255.2,274.6,277.1,3092,4889,-1.1,-2.5,CO2 Lab.Tank,-43.058
10/13/22,00:04:50,13,144,L-AA Mix,,BF-CO2-Ref-3,,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,2715,-0.7,28080,294.9,314.3,317.1,3087,4882,-1.0,-2.2,CO2 Lab.Tank,-43.149
10/13/22,00:04:50,13,144,L-AA Mix,,CO2-Ref-1,,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,2717,50.1,28080,603.6,622.8,625.5,3089,4886,57.3,90.3,CO2 Lab.Tank,-43.010
10/13/22,00:04:50,13,144,L-AA Mix,,Ala,,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,4751,39.2,28080,743.4,750.5,771.8,5209,8403,44.7,71.0,CO2 Lab.Tank,-39.512
10/13/22,00:04:50,13,144,L-AA Mix,,Val,,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,3618,50.9,28080,797.1,806.7,830.4,4066,6386,58.2,92.1,CO2 Lab.Tank,-31.783
10/13/22,00:04:50,13,144,L-AA Mix,,Gly,,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,4077,56.3,28080,855.2,862.1,870.3,4327,7211,64.6,101.8,CO2 Lab.Tank,-53.118
10/13/22,00:04:50,13,144,L-AA Mix,,Ile,,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,3249,88.9,28080,879.5,885.7,891.8,3646,5758,101.1,160.3,CO2 Lab.Tank,-32.016
10/13/22,00:04:50,13,144,L-AA Mix,,Leu,,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,3551,88.9,28080,891.8,897.2,922.1,3927,6290,101.1,160.3,CO2 Lab.Tank,-37.801
10/13/22,00:04:50,13,144,L-AA Mix,,Nor,,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,2879,90.0,28080,938.0,943.8,964.5,3173,5091,103.6,162.2,CO2 Lab.Tank,-41.539
10/13/22,00:04:50,13,144,L-AA Mix,,,,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,2473,54.4,28080,1045.0,1050.4,1068.2,2748,4372,62.3,98.7,CO2 Lab.Tank,-35.350
10/13/22,00:04:50,13,144,L-AA Mix,,CO2-Ref-2,,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,2716,52.6,28080,1141.1,1160.4,1163.1,3088,4883,60.4,95.6,CO2 Lab.Tank,-43.010
10/13/22,00:04:50,13,144,L-AA Mix,,Asp,,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,1010,46.7,28080,1231.4,1235.8,1239.0,1123,1775,53.6,85.0,CO2 Lab.Tank,-47.235
10/13/22,00:04:50,13,144,L-AA Mix,,Thr,,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,3212,55.7,28080,1253.0,1260.3,1279.1,3518,5679,63.8,101.1,CO2 Lab.Tank,-35.546
10/13/22,00:04:50,13,144,L-AA Mix,,,,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,1204,66.6,28080,1371.2,1376.3,1386.5,1337,2129,76.6,120.4,CO2 Lab.Tank,-43.230
10/13/22,00:04:50,13,144,L-AA Mix,,Phe,,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,2553,65.8,28080,1415.1,1421.2,1437.5,2811,4516,75.5,119.2,CO2 Lab.Tank,-34.637
10/13/22,00:04:50,13,144,L-AA Mix,,,,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,2525,107.1,28080,1444.8,1453.2,1471.4,2838,4479,123.8,192.9,CO2 Lab.Tank,-21.404
10/13/22,00:04:50,13,144,L-AA Mix,,BF-CO2-Ref-5,,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,2707,-1.1,28080,1698.5,1717.8,1720.3,3076,4866,-1.5,-3.0,CO2 Lab.Tank,-43.021
10/13/22,00:04:50,13,144,L-AA Mix,,BF-CO2-Ref-6,,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,2707,-0.6,28080,1738.3,1757.7,1760.2,3077,4866,-1.0,-2.1,CO2 Lab.Tank,-43.246
10/13/22,00:04:50,13,144,L-AA Mix,,BF-CO2-Ref-7,,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,2707,-0.6,28080,1778.0,1797.4,1800.1,3077,4867,-0.9,-1.9,CO2 Lab.Tank,-43.339
10/12/22,23:26:52,12,143,MAKO_0640,,BF-CO2-Ref-1,2.016,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,2722,-1.3,28079,215.5,234.7,237.4,3097,4897,-1.8,-3.5,CO2 Lab.Tank,-42.780
10/12/22,23:26:52,12,143,MAKO_0640,,BF-CO2-Ref-2,2.016,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,2728,-0.8,28079,255.2,274.6,277.1,3103,4905,-1.2,-2.5,CO2 Lab.Tank,-43.052
10/12/22,23:26:52,12,143,MAKO_0640,,BF-CO2-Ref-3,2.016,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,2725,-0.7,28079,295.1,314.3,317.1,3100,4900,-1.0,-2.2,CO2 Lab.Tank,-43.144
10/12/22,23:26:52,12,143,MAKO_0640,,CO2-Ref-1,2.016,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,2748,47.8,28079,603.4,622.8,630.8,3126,4942,54.8,85.9,CO2 Lab.Tank,-43.010
10/12/22,23:26:52,12,143,MAKO_0640,,Ala,2.016,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,4396,33.1,28079,743.2,750.1,769.3,4845,7778,37.8,60.2,CO2 Lab.Tank,-36.390
10/12/22,23:26:52,12,143,MAKO_0640,,Val,2.016,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,4705,43.9,28079,799.8,807.2,823.7,5237,8322,50.2,79.6,CO2 Lab.Tank,-34.148
10/12/22,23:26:52,12,143,MAKO_0640,,Gly,2.016,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,3427,58.6,28079,855.0,861.5,868.6,3703,6067,67.1,106.0,CO2 Lab.Tank,-39.813
10/12/22,23:26:52,12,143,MAKO_0640,,Ile,2.016,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,4347,82.4,28079,879.3,886.2,891.8,4845,7692,95.0,148.9,CO2 Lab.Tank,-32.927
10/12/22,23:26:52,12,143,MAKO_0640,,Leu,2.016,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,5488,82.4,28079,891.8,898.3,926.9,6054,9720,95.0,148.9,CO2 Lab.Tank,-35.987
10/12/22,23:26:52,12,143,MAKO_0640,,-,2.016,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,230,116.5,28079,931.9,935.1,938.2,263,406,134.3,209.7,CO2 Lab.Tank,-37.113
10/12/22,23:26:52,12,143,MAKO_0640,,Nor,2.016,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,2207,116.5,28079,938.2,943.2,961.6,2448,3897,134.3,209.7,CO2 Lab.Tank,-41.700
10/12/22,23:26:52,12,143,MAKO_0640,,,2.016,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,2678,58.2,28079,1044.6,1050.2,1066.9,2980,4741,66.8,105.4,CO2 Lab.Tank,-35.044
10/12/22,23:26:52,12,143,MAKO_0640,,CO2-Ref-2,2.016,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,2729,55.3,28079,1141.1,1160.4,1163.3,3104,4908,63.5,100.3,CO2 Lab.Tank,-43.010
10/12/22,23:26:52,12,143,MAKO_0640,,Asp,2.016,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,3749,50.3,28079,1230.8,1238.1,1252.7,4067,6621,57.7,91.4,CO2 Lab.Tank,-40.475
10/12/22,23:26:52,12,143,MAKO_0640,,Thr,2.016,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,2038,91.4,28079,1253.2,1258.8,1270.1,2275,3608,104.8,165.1,CO2 Lab.Tank,-32.856
10/12/22,23:26:52,12,143,MAKO_0640,,,2.016,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,297,72.0,28079,1332.0,1354.1,1358.9,340,525,82.7,130.4,CO2 Lab.Tank,-31.662
10/12/22,23:26:52,12,143,MAKO_0640,,,2.016,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,1603,72.0,28079,1358.9,1363.7,1371.2,1785,2835,82.7,130.4,CO2 Lab.Tank,-38.648
10/12/22,23:26:52,12,143,MAKO_0640,,,2.016,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,933,72.0,28079,1371.2,1375.4,1385.0,1046,1646,82.7,130.4,CO2 Lab.Tank,-38.832
10/12/22,23:26:52,12,143,MAKO_0640,,Phe,2.016,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,2742,95.6,28079,1414.1,1420.4,1436.7,3007,4844,109.9,172.4,CO2 Lab.Tank,-40.590
10/12/22,23:26:52,12,143,MAKO_0640,,,2.016,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,1794,128.7,28079,1444.8,1451.5,1460.7,2033,3181,148.0,231.7,CO2 Lab.Tank,-21.630
10/12/22,23:26:52,12,143,MAKO_0640,,BF-CO2-Ref-5,2.016,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,2710,-1.0,28079,1698.5,1717.8,1720.5,3083,4875,-1.4,-2.9,CO2 Lab.Tank,-43.015
10/12/22,23:26:52,12,143,MAKO_0640,,BF-CO2-Ref-6,2.016,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,2714,-0.6,28079,1738.3,1757.7,1760.2,3086,4880,-0.9,-2.1,CO2 Lab.Tank,-43.214
10/12/22,23:26:52,12,143,MAKO_0640,,BF-CO2-Ref-7,2.016,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,2711,-0.5,28079,1778.2,1797.4,1800.1,3083,4876,-0.8,-1.9,CO2 Lab.Tank,-43.282
10/12/22,22:48:54,11,142,BASK_21,,BF-CO2-Ref-1,1.992,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,2727,-1.3,28078,215.5,234.7,237.4,3103,4905,-1.7,-3.5,CO2 Lab.Tank,-42.818
10/12/22,22:48:54,11,142,BASK_21,,BF-CO2-Ref-2,1.992,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,2732,-0.8,28078,255.2,274.6,277.1,3109,4912,-1.2,-2.4,CO2 Lab.Tank,-43.062
10/12/22,22:48:54,11,142,BASK_21,,BF-CO2-Ref-3,1.992,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,2729,-0.7,28078,295.1,314.3,317.1,3105,4909,-1.0,-2.1,CO2 Lab.Tank,-43.169
10/12/22,22:48:54,11,142,BASK_21,,CO2-Ref-1,1.992,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,2739,47.1,28078,603.6,622.8,625.3,3116,4925,53.9,84.7,CO2 Lab.Tank,-43.010
10/12/22,22:48:54,11,142,BASK_21,,Ala,1.992,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,3430,34.1,28078,744.2,750.7,764.5,3805,6070,39.0,62.1,CO2 Lab.Tank,-39.066
10/12/22,22:48:54,11,142,BASK_21,,Val,1.992,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,3500,41.6,28078,799.4,807.6,823.9,3916,6188,47.6,75.6,CO2 Lab.Tank,-38.464
10/12/22,22:48:54,11,142,BASK_21,,Gly,1.992,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,2574,50.5,28078,856.1,861.7,869.4,2802,4545,57.8,91.7,CO2 Lab.Tank,-41.113
10/12/22,22:48:54,11,142,BASK_21,,Ile,1.992,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,3235,67.0,28078,880.3,886.6,892.6,3618,5730,76.9,121.2,CO2 Lab.Tank,-36.391
10/12/22,22:48:54,11,142,BASK_21,,Leu,1.992,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,4384,67.0,28078,892.6,898.7,926.3,4823,7773,76.9,121.2,CO2 Lab.Tank,-39.632
10/12/22,22:48:54,11,142,BASK_21,,Nor,1.992,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,2560,87.7,28078,938.8,944.5,963.9,2837,4520,100.7,158.2,CO2 Lab.Tank,-40.636
10/12/22,22:48:54,11,142,BASK_21,,,1.992,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,1971,51.8,28078,1045.6,1050.9,1066.9,2209,3473,59.4,94.1,CO2 Lab.Tank,-37.093
10/12/22,22:48:54,11,142,BASK_21,,,1.992,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,2765,51.6,28078,1140.5,1143.9,1163.1,3146,4967,59.2,93.8,CO2 Lab.Tank,-43.010
